UF;Zona;Partido;Gênero;Grau de escolaridade;Faixa etária;Quantitativo;Porcentagem (%);qt_nome_social;qt_deficientes;Data de carga
RS;159;UP;FEMININO;LÊ E ESCREVE;70 a 79 anos;1;1;0;0;2024-10-04 18:04:53
RS;159;UP;FEMININO;SUPERIOR COMPLETO;25 a 34 anos;1;1;0;0;2024-10-04 18:04:53
RS;159;UP;FEMININO;SUPERIOR INCOMPLETO;18 a 20 anos;1;0,5;1;0;2024-10-04 18:04:53
RS;159;UP;FEMININO;SUPERIOR INCOMPLETO;25 a 34 anos;1;0,5;0;0;2024-10-04 18:04:53
RS;159;UP;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;35 a 44 anos;3;0,75;0;0;2024-10-04 18:04:53
RS;159;UP;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;45 a 59 anos;1;0,25;0;0;2024-10-04 18:04:53
RS;159;UP;MASCULINO;ENSINO MÉDIO COMPLETO;21 a 24 anos;3;0,5;0;0;2024-10-04 18:04:53
RS;159;UP;MASCULINO;ENSINO MÉDIO COMPLETO;25 a 34 anos;2;0,3333;0;0;2024-10-04 18:04:53
RS;159;UP;MASCULINO;ENSINO MÉDIO COMPLETO;35 a 44 anos;1;0,1667;0;0;2024-10-04 18:04:53
RS;159;UP;MASCULINO;ENSINO MÉDIO INCOMPLETO;18 a 20 anos;1;0,1429;0;0;2024-10-04 18:04:53
RS;159;UP;MASCULINO;ENSINO MÉDIO INCOMPLETO;21 a 24 anos;1;0,1429;0;0;2024-10-04 18:04:53
RS;159;UP;MASCULINO;ENSINO MÉDIO INCOMPLETO;25 a 34 anos;3;0,4286;0;0;2024-10-04 18:04:53
RS;159;UP;MASCULINO;ENSINO MÉDIO INCOMPLETO;35 a 44 anos;2;0,2857;0;0;2024-10-04 18:04:53
RS;159;UP;MASCULINO;SUPERIOR COMPLETO;21 a 24 anos;1;0,5;0;0;2024-10-04 18:04:53
RS;159;UP;MASCULINO;SUPERIOR COMPLETO;25 a 34 anos;1;0,5;0;0;2024-10-04 18:04:53
RS;159;UP;MASCULINO;SUPERIOR INCOMPLETO;21 a 24 anos;1;0,2;0;0;2024-10-04 18:04:53
RS;159;UP;MASCULINO;SUPERIOR INCOMPLETO;25 a 34 anos;3;0,6;0;0;2024-10-04 18:04:53
RS;159;UP;MASCULINO;SUPERIOR INCOMPLETO;35 a 44 anos;1;0,2;0;0;2024-10-04 18:04:53
RS;160;AGIR;FEMININO;ENSINO FUNDAMENTAL COMPLETO;45 a 59 anos;1;1;0;0;2024-10-04 18:04:53
RS;160;AGIR;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;35 a 44 anos;1;0,5;0;0;2024-10-04 18:04:53
RS;160;AGIR;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;45 a 59 anos;1;0,5;0;0;2024-10-04 18:04:53
RS;160;AGIR;FEMININO;ENSINO MÉDIO COMPLETO;45 a 59 anos;1;0,5;0;0;2024-10-04 18:04:53
RS;160;AGIR;FEMININO;ENSINO MÉDIO COMPLETO;60 a 69 anos;1;0,5;0;0;2024-10-04 18:04:53
RS;160;AGIR;FEMININO;SUPERIOR COMPLETO;45 a 59 anos;1;1;0;0;2024-10-04 18:04:53
RS;160;AGIR;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;45 a 59 anos;1;1;0;0;2024-10-04 18:04:53
RS;160;AGIR;MASCULINO;ENSINO MÉDIO INCOMPLETO;25 a 34 anos;1;0,5;0;0;2024-10-04 18:04:53
RS;160;AGIR;MASCULINO;ENSINO MÉDIO INCOMPLETO;35 a 44 anos;1;0,5;0;0;2024-10-04 18:04:53
RS;160;AGIR;MASCULINO;SUPERIOR COMPLETO;35 a 44 anos;1;1;0;0;2024-10-04 18:04:53
RS;160;AGIR;MASCULINO;SUPERIOR INCOMPLETO;45 a 59 anos;1;1;0;0;2024-10-04 18:04:53
RS;160;AVANTE;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;70 a 79 anos;1;1;0;0;2024-10-04 18:04:53
RS;160;AVANTE;FEMININO;ENSINO MÉDIO COMPLETO;21 a 24 anos;1;1;0;0;2024-10-04 18:04:53
RS;160;AVANTE;FEMININO;ENSINO MÉDIO INCOMPLETO;25 a 34 anos;1;0,5;0;0;2024-10-04 18:04:53
RS;160;AVANTE;FEMININO;ENSINO MÉDIO INCOMPLETO;35 a 44 anos;1;0,5;0;0;2024-10-04 18:04:53
RS;160;AVANTE;FEMININO;SUPERIOR COMPLETO;45 a 59 anos;1;1;0;0;2024-10-04 18:04:53
RS;160;AVANTE;FEMININO;SUPERIOR INCOMPLETO;25 a 34 anos;1;1;0;0;2024-10-04 18:04:53
RS;160;AVANTE;MASCULINO;ENSINO MÉDIO COMPLETO;25 a 34 anos;1;0,25;0;0;2024-10-04 18:04:53
RS;160;AVANTE;MASCULINO;ENSINO MÉDIO COMPLETO;45 a 59 anos;2;0,5;0;0;2024-10-04 18:04:53
RS;160;AVANTE;MASCULINO;ENSINO MÉDIO COMPLETO;Superior a 79 anos;1;0,25;0;0;2024-10-04 18:04:53
RS;160;AVANTE;MASCULINO;SUPERIOR INCOMPLETO;25 a 34 anos;1;1;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;FEMININO;ANALFABETO;70 a 79 anos;2;0,6667;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;FEMININO;ANALFABETO;Superior a 79 anos;1;0,3333;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;FEMININO;ENSINO FUNDAMENTAL COMPLETO;35 a 44 anos;1;0,0714;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;FEMININO;ENSINO FUNDAMENTAL COMPLETO;45 a 59 anos;2;0,1429;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;FEMININO;ENSINO FUNDAMENTAL COMPLETO;60 a 69 anos;4;0,2857;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;FEMININO;ENSINO FUNDAMENTAL COMPLETO;70 a 79 anos;5;0,3571;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;FEMININO;ENSINO FUNDAMENTAL COMPLETO;Superior a 79 anos;2;0,1429;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;25 a 34 anos;1;0,0345;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;35 a 44 anos;5;0,1724;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;45 a 59 anos;8;0,2759;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;60 a 69 anos;9;0,3103;0;1;2024-10-04 18:04:53
RS;160;CIDADANIA;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;70 a 79 anos;5;0,1724;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Superior a 79 anos;1;0,0345;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;FEMININO;ENSINO MÉDIO COMPLETO;25 a 34 anos;2;0,0769;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;FEMININO;ENSINO MÉDIO COMPLETO;35 a 44 anos;5;0,1923;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;FEMININO;ENSINO MÉDIO COMPLETO;45 a 59 anos;14;0,5385;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;FEMININO;ENSINO MÉDIO COMPLETO;60 a 69 anos;3;0,1154;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;FEMININO;ENSINO MÉDIO COMPLETO;70 a 79 anos;2;0,0769;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;FEMININO;ENSINO MÉDIO INCOMPLETO;25 a 34 anos;1;0,04;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;FEMININO;ENSINO MÉDIO INCOMPLETO;35 a 44 anos;10;0,4;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;FEMININO;ENSINO MÉDIO INCOMPLETO;45 a 59 anos;11;0,44;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;FEMININO;ENSINO MÉDIO INCOMPLETO;60 a 69 anos;2;0,08;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;FEMININO;ENSINO MÉDIO INCOMPLETO;70 a 79 anos;1;0,04;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;FEMININO;LÊ E ESCREVE;60 a 69 anos;3;0,75;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;FEMININO;LÊ E ESCREVE;Superior a 79 anos;1;0,25;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;FEMININO;SUPERIOR COMPLETO;35 a 44 anos;8;0,4211;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;FEMININO;SUPERIOR COMPLETO;45 a 59 anos;3;0,1579;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;FEMININO;SUPERIOR COMPLETO;60 a 69 anos;3;0,1579;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;FEMININO;SUPERIOR COMPLETO;70 a 79 anos;5;0,2632;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;FEMININO;SUPERIOR INCOMPLETO;35 a 44 anos;3;0,25;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;FEMININO;SUPERIOR INCOMPLETO;45 a 59 anos;6;0,5;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;FEMININO;SUPERIOR INCOMPLETO;60 a 69 anos;2;0,1667;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;FEMININO;SUPERIOR INCOMPLETO;70 a 79 anos;1;0,0833;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;MASCULINO;ANALFABETO;60 a 69 anos;1;1;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;35 a 44 anos;1;0,0714;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;45 a 59 anos;2;0,1429;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;60 a 69 anos;4;0,2857;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;70 a 79 anos;5;0,3571;0;1;2024-10-04 18:04:53
RS;160;CIDADANIA;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Superior a 79 anos;2;0,1429;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;35 a 44 anos;4;0,1667;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;45 a 59 anos;9;0,375;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;60 a 69 anos;7;0,2917;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;70 a 79 anos;4;0,1667;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;MASCULINO;ENSINO MÉDIO COMPLETO;35 a 44 anos;3;0,1364;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;MASCULINO;ENSINO MÉDIO COMPLETO;45 a 59 anos;12;0,5455;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;MASCULINO;ENSINO MÉDIO COMPLETO;60 a 69 anos;5;0,2273;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;MASCULINO;ENSINO MÉDIO COMPLETO;70 a 79 anos;2;0,0909;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;MASCULINO;ENSINO MÉDIO INCOMPLETO;25 a 34 anos;1;0,0667;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;MASCULINO;ENSINO MÉDIO INCOMPLETO;35 a 44 anos;3;0,2;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;MASCULINO;ENSINO MÉDIO INCOMPLETO;45 a 59 anos;6;0,4;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;MASCULINO;ENSINO MÉDIO INCOMPLETO;60 a 69 anos;3;0,2;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;MASCULINO;ENSINO MÉDIO INCOMPLETO;70 a 79 anos;2;0,1333;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;MASCULINO;LÊ E ESCREVE;45 a 59 anos;1;0,5;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;MASCULINO;LÊ E ESCREVE;70 a 79 anos;1;0,5;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;MASCULINO;SUPERIOR COMPLETO;25 a 34 anos;2;0,1053;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;MASCULINO;SUPERIOR COMPLETO;45 a 59 anos;4;0,2105;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;MASCULINO;SUPERIOR COMPLETO;60 a 69 anos;3;0,1579;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;MASCULINO;SUPERIOR COMPLETO;70 a 79 anos;9;0,4737;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;MASCULINO;SUPERIOR COMPLETO;Superior a 79 anos;1;0,0526;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;MASCULINO;SUPERIOR INCOMPLETO;35 a 44 anos;8;0,5333;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;MASCULINO;SUPERIOR INCOMPLETO;45 a 59 anos;3;0,2;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;MASCULINO;SUPERIOR INCOMPLETO;60 a 69 anos;2;0,1333;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;MASCULINO;SUPERIOR INCOMPLETO;70 a 79 anos;1;0,0667;0;0;2024-10-04 18:04:53
RS;160;CIDADANIA;MASCULINO;SUPERIOR INCOMPLETO;Superior a 79 anos;1;0,0667;0;0;2024-10-04 18:04:53
RS;160;DC;FEMININO;ENSINO MÉDIO COMPLETO;35 a 44 anos;2;0,6667;0;0;2024-10-04 18:04:53
RS;160;DC;FEMININO;ENSINO MÉDIO COMPLETO;60 a 69 anos;1;0,3333;0;0;2024-10-04 18:04:53
RS;160;DC;FEMININO;ENSINO MÉDIO INCOMPLETO;35 a 44 anos;1;0,5;0;0;2024-10-04 18:04:53
RS;160;DC;FEMININO;ENSINO MÉDIO INCOMPLETO;45 a 59 anos;1;0,5;0;0;2024-10-04 18:04:53
RS;160;DC;FEMININO;SUPERIOR INCOMPLETO;45 a 59 anos;1;0,5;0;0;2024-10-04 18:04:53
RS;160;DC;FEMININO;SUPERIOR INCOMPLETO;60 a 69 anos;1;0,5;0;0;2024-10-04 18:04:53
RS;160;DC;MASCULINO;ENSINO MÉDIO COMPLETO;35 a 44 anos;1;1;0;0;2024-10-04 18:04:53
RS;160;DC;MASCULINO;ENSINO MÉDIO INCOMPLETO;35 a 44 anos;1;0,5;0;0;2024-10-04 18:04:53
RS;160;DC;MASCULINO;ENSINO MÉDIO INCOMPLETO;60 a 69 anos;1;0,5;0;0;2024-10-04 18:04:53
RS;160;DC;MASCULINO;SUPERIOR COMPLETO;70 a 79 anos;1;1;0;0;2024-10-04 18:04:53
RS;160;DC;MASCULINO;SUPERIOR INCOMPLETO;60 a 69 anos;1;1;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;ANALFABETO;70 a 79 anos;1;1;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;ENSINO FUNDAMENTAL COMPLETO;21 a 24 anos;1;0,0106;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;ENSINO FUNDAMENTAL COMPLETO;35 a 44 anos;7;0,0745;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;ENSINO FUNDAMENTAL COMPLETO;45 a 59 anos;23;0,2447;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;ENSINO FUNDAMENTAL COMPLETO;60 a 69 anos;26;0,2766;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;ENSINO FUNDAMENTAL COMPLETO;70 a 79 anos;26;0,2766;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;ENSINO FUNDAMENTAL COMPLETO;Superior a 79 anos;11;0,117;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;25 a 34 anos;5;0,0263;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;35 a 44 anos;28;0,1474;0;1;2024-10-04 18:04:53
RS;160;MDB;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;45 a 59 anos;49;0,2579;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;60 a 69 anos;51;0,2684;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;70 a 79 anos;40;0,2105;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Superior a 79 anos;17;0,0895;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;ENSINO MÉDIO COMPLETO;21 a 24 anos;1;0,0056;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;ENSINO MÉDIO COMPLETO;25 a 34 anos;7;0,0395;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;ENSINO MÉDIO COMPLETO;35 a 44 anos;24;0,1356;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;ENSINO MÉDIO COMPLETO;45 a 59 anos;57;0,322;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;ENSINO MÉDIO COMPLETO;60 a 69 anos;54;0,3051;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;ENSINO MÉDIO COMPLETO;70 a 79 anos;27;0,1525;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;ENSINO MÉDIO COMPLETO;Superior a 79 anos;7;0,0395;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;ENSINO MÉDIO INCOMPLETO;21 a 24 anos;1;0,0092;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;ENSINO MÉDIO INCOMPLETO;25 a 34 anos;6;0,055;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;ENSINO MÉDIO INCOMPLETO;35 a 44 anos;49;0,4495;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;ENSINO MÉDIO INCOMPLETO;45 a 59 anos;25;0,2294;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;ENSINO MÉDIO INCOMPLETO;60 a 69 anos;13;0,1193;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;ENSINO MÉDIO INCOMPLETO;70 a 79 anos;13;0,1193;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;ENSINO MÉDIO INCOMPLETO;Superior a 79 anos;2;0,0183;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;LÊ E ESCREVE;45 a 59 anos;3;0,1765;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;LÊ E ESCREVE;60 a 69 anos;2;0,1176;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;LÊ E ESCREVE;70 a 79 anos;5;0,2941;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;LÊ E ESCREVE;Superior a 79 anos;7;0,4118;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;SUPERIOR COMPLETO;25 a 34 anos;5;0,037;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;SUPERIOR COMPLETO;35 a 44 anos;20;0,1481;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;SUPERIOR COMPLETO;45 a 59 anos;37;0,2741;0;2;2024-10-04 18:04:53
RS;160;MDB;FEMININO;SUPERIOR COMPLETO;60 a 69 anos;44;0,3259;0;1;2024-10-04 18:04:53
RS;160;MDB;FEMININO;SUPERIOR COMPLETO;70 a 79 anos;24;0,1778;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;SUPERIOR COMPLETO;Superior a 79 anos;5;0,037;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;SUPERIOR INCOMPLETO;25 a 34 anos;1;0,0192;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;SUPERIOR INCOMPLETO;35 a 44 anos;15;0,2885;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;SUPERIOR INCOMPLETO;45 a 59 anos;14;0,2692;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;SUPERIOR INCOMPLETO;60 a 69 anos;17;0,3269;0;0;2024-10-04 18:04:53
RS;160;MDB;FEMININO;SUPERIOR INCOMPLETO;70 a 79 anos;5;0,0962;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;ANALFABETO;60 a 69 anos;1;1;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;35 a 44 anos;3;0,0423;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;45 a 59 anos;17;0,2394;0;1;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;60 a 69 anos;31;0,4366;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;70 a 79 anos;16;0,2254;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Superior a 79 anos;4;0,0563;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;21 a 24 anos;1;0,0058;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;25 a 34 anos;4;0,0231;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;35 a 44 anos;22;0,1272;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;45 a 59 anos;63;0,3642;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;60 a 69 anos;44;0,2543;0;1;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;70 a 79 anos;30;0,1734;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Superior a 79 anos;9;0,052;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;ENSINO MÉDIO COMPLETO;21 a 24 anos;2;0,0141;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;ENSINO MÉDIO COMPLETO;25 a 34 anos;3;0,0211;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;ENSINO MÉDIO COMPLETO;35 a 44 anos;22;0,1549;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;ENSINO MÉDIO COMPLETO;45 a 59 anos;44;0,3099;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;ENSINO MÉDIO COMPLETO;60 a 69 anos;45;0,3169;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;ENSINO MÉDIO COMPLETO;70 a 79 anos;20;0,1408;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;ENSINO MÉDIO COMPLETO;Superior a 79 anos;6;0,0423;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;ENSINO MÉDIO INCOMPLETO;18 a 20 anos;2;0,0171;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;ENSINO MÉDIO INCOMPLETO;21 a 24 anos;1;0,0085;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;ENSINO MÉDIO INCOMPLETO;25 a 34 anos;10;0,0855;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;ENSINO MÉDIO INCOMPLETO;35 a 44 anos;46;0,3932;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;ENSINO MÉDIO INCOMPLETO;45 a 59 anos;24;0,2051;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;ENSINO MÉDIO INCOMPLETO;60 a 69 anos;27;0,2308;0;2;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;ENSINO MÉDIO INCOMPLETO;70 a 79 anos;6;0,0513;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;ENSINO MÉDIO INCOMPLETO;Superior a 79 anos;1;0,0085;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;LÊ E ESCREVE;45 a 59 anos;3;0,3333;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;LÊ E ESCREVE;60 a 69 anos;3;0,3333;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;LÊ E ESCREVE;70 a 79 anos;2;0,2222;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;LÊ E ESCREVE;Superior a 79 anos;1;0,1111;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;SUPERIOR COMPLETO;25 a 34 anos;4;0,0323;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;SUPERIOR COMPLETO;35 a 44 anos;19;0,1532;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;SUPERIOR COMPLETO;45 a 59 anos;30;0,2419;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;SUPERIOR COMPLETO;60 a 69 anos;25;0,2016;0;1;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;SUPERIOR COMPLETO;70 a 79 anos;32;0,2581;0;1;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;SUPERIOR COMPLETO;Superior a 79 anos;14;0,1129;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;SUPERIOR INCOMPLETO;25 a 34 anos;5;0,0694;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;SUPERIOR INCOMPLETO;35 a 44 anos;15;0,2083;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;SUPERIOR INCOMPLETO;45 a 59 anos;18;0,25;0;1;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;SUPERIOR INCOMPLETO;60 a 69 anos;25;0,3472;0;0;2024-10-04 18:04:53
RS;160;MDB;MASCULINO;SUPERIOR INCOMPLETO;70 a 79 anos;9;0,125;0;0;2024-10-04 18:04:53
RS;160;MOBILIZA;FEMININO;ENSINO FUNDAMENTAL COMPLETO;Superior a 79 anos;1;1;0;0;2024-10-04 18:04:53
RS;160;MOBILIZA;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;45 a 59 anos;1;0,3333;0;0;2024-10-04 18:04:53
RS;160;MOBILIZA;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;70 a 79 anos;2;0,6667;0;0;2024-10-04 18:04:53
RS;160;MOBILIZA;FEMININO;ENSINO MÉDIO COMPLETO;45 a 59 anos;1;1;0;0;2024-10-04 18:04:53
RS;160;MOBILIZA;FEMININO;SUPERIOR COMPLETO;70 a 79 anos;1;1;0;0;2024-10-04 18:04:53
RS;160;MOBILIZA;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;45 a 59 anos;1;0,5;0;0;2024-10-04 18:04:53
